transaction_amount,transaction_time,transaction_type,location_distance_km,is_international,past_fraud_history,fraud
1476.12,4,ATM,83.6,0,1,0
1195.26,11,Online,238.24,0,1,0
1761.91,2,Online,310.05,1,0,0
100.16,7,Online,298.1,0,2,0
514.87,21,POS,430.52,0,3,0
930.61,1,POS,107.85,0,3,0
454.73,17,POS,87.82,0,2,0
1488.07,8,POS,126.69,0,0,0
1838.5,12,ATM,445.78,0,3,0
848.12,6,ATM,470.51,0,4,0
684.92,9,Online,284.82,0,3,0
1923.14,8,ATM,250.69,0,0,0
890.26,21,POS,302.69,0,1,0
978.61,14,Online,308.15,0,1,0
703.95,4,Online,85.15,0,1,0
1819.19,11,POS,343.21,0,0,0
1138.34,0,POS,226.18,0,1,0
1524.59,11,POS,258.69,0,1,0
1623.8,21,ATM,15.16,0,0,0
684.36,5,Online,382.28,0,4,0
867.95,18,POS,417.71,0,3,0
1697.1,18,Online,309.71,0,0,0
727.15,15,Online,374.36,0,0,0
1588.08,18,ATM,261.35,1,2,1
1882.04,2,Online,309.18,0,1,0
1246.8,22,POS,197.29,0,5,0
1483.51,9,POS,395.94,0,4,0
1610.39,17,Online,234.14,0,5,0
1690.23,12,Online,340.11,0,2,0
790.71,17,ATM,310.71,0,4,1
103.48,2,POS,351.16,0,1,0
804.35,22,POS,392.61,0,5,0
1347.84,2,Online,256.36,0,1,0
901.25,22,Online,406.53,0,1,0
1498.18,11,Online,248.63,0,3,0
714.61,19,POS,478.32,0,4,1
1269.85,6,Online,376.34,0,4,1
373.65,23,ATM,85.57,0,2,0
1498.99,7,ATM,414.79,0,0,0
1091.85,8,Online,275.79,0,1,0
408.92,13,ATM,492.23,0,1,0
584.53,4,ATM,359.41,0,5,1
1497.47,20,ATM,42.2,0,2,0
965.72,18,ATM,197.48,0,4,0
432.85,20,ATM,258.64,0,3,0
1934.58,15,POS,419.51,0,4,0
1430.53,23,Online,364.67,0,3,0
1914.31,11,ATM,184.68,0,3,1
854.78,20,Online,326.72,0,4,1
950.73,3,ATM,288.46,1,5,0
1796.01,7,POS,63.03,0,1,0
1050.57,6,POS,117.43,0,3,0
1414.85,14,ATM,170.56,0,5,0
505.09,5,ATM,97.74,0,2,0
894.01,4,ATM,75.07,0,2,0
247.78,13,POS,29.1,0,3,0
412.75,20,POS,436.55,0,1,0
2.89,12,Online,144.47,0,3,0
79.49,9,POS,145.16,0,2,0
1954.59,17,ATM,103.11,0,2,0
485.47,3,Online,237.7,0,4,0
1326.96,7,POS,257.12,0,1,0
1678.36,23,POS,104.14,0,4,1
1101.77,10,ATM,304.29,0,5,0
307.14,16,Online,361.5,0,5,0
1456.5,17,POS,186.92,0,5,1
1200.9,20,POS,292.73,0,0,0
1462.77,10,ATM,251.15,0,5,0
1539.72,15,Online,97.77,0,3,0
1950.85,11,Online,365.01,0,4,0
1147.55,12,Online,400.73,0,5,0
683.94,15,Online,324.4,0,1,0
1297.28,22,ATM,161.95,0,5,0
137.81,20,POS,463.4,1,3,0
1794.9,0,POS,227.68,0,3,0
239.64,15,Online,132.94,0,3,0
656.36,14,Online,204.12,0,3,0
1631.68,5,Online,346.04,1,3,0
1195.03,11,POS,422.97,0,1,0
